,usdc_amount,sol_amount,depositor,time_deposited,txn_status,shdw_tokens_recieved
4631,53.844338,53.844338,HVtSJtiqz69pZRMmFCeP99FRKGNjd99L4JPU3jhteS1N,2022-01-04 17:18:02,success,31.046559206527466
4632,592.1999999999999,592.1999999999999,Biq8eXjH3VhcmBUFFHfwRfbkrhjoE4GGiLxZcrv3U8mQ,2022-01-04 17:18:01,success,341.4615732132423
4633,123.875,123.875,AYsgGH89zXMR3fuMWctuTFHfu9QqxsSMz2f8GvaXxAxd,2022-01-04 17:18:00,success,71.42612695337789
4634,500.0,500.0,AVQjGHwyysEr4pGTmVHrcKWzZWpp1t8i39ytXPmbMGhq,2022-01-04 17:17:55,success,288.2992006190833
4635,1454.890081,1454.890081,96HHcRN4Q7SZigdjD5JzcQvutVrLcrzLbg3eHduiPotM,2022-01-04 17:17:38,success,838.8872946818668
4636,13702.338097,13702.338097,Db8nUtNnZsxQpQ6oV4jzVpQk4gAFUCVLTuWT1j9EbcNk,2022-01-04 17:17:38,success,7900.746239955023
4637,10000.0,10000.0,2dr71f3sFN9Dhksb3SZBKM6sa2jrEv1kWEB9qe7uEG2X,2022-01-04 17:17:34,success,5765.984012381667
4638,714.330563,714.330563,5VYDkFoiJQhGiuiNCw8KQVMejrWKawoi3Qz5N3ASthen,2022-01-04 17:17:27,success,411.8818605813595
4639,2104.390248,2104.390248,4UmH2XsyNXYgdgnwikADCdXUW8zHVHpWcJfeqCGsSoPC,2022-01-04 17:17:22,success,1213.3880525779891
4640,98.9,98.9,77Cqb6YeV36eTnh9293ibYxVGfVTuRD4eeKb9z2WEssB,2022-01-04 17:17:13,success,57.02558188245469
4641,0.0,0.0,,2022-01-04 17:17:11,failure,0.0
4642,169.73758,169.73758,A1sERtMSQNfJFWtm74etTRPFbada8pBfmZ8DzQ5UVtg3,2022-01-04 17:17:10,success,97.87041725803542
4643,93.438926,93.438926,2ehw68AWCLrxE8biS6ih1ZoXWxDzyNTCczpE75YjQyK9,2022-01-04 17:17:08,success,53.87673534501136
4644,800.0,800.0,EpLkgfp9wHkQLh4ACzX6mwN2Uq3gxn8BefqFEvqodjnK,2022-01-04 17:17:06,success,461.2787209905333
4645,223.273,223.273,B2RzRUyAf6neBvjy1UZ84uwhY7LsBoEGHP3bX3JvLG9X,2022-01-04 17:17:06,success,128.73885483964918
4646,0.0,0.0,,2022-01-04 17:17:05,failure,0.0
4647,67.954644,67.954644,9AWZr1Te1SgJTCietfn72ZtNAyb6HoynGCFEPPWSk8rv,2022-01-04 17:16:50,success,39.18253908710878
4648,1498.561,1498.561,CLsxhRokkDxNJKnxC2X8orzyg6EG5RUZKCfTPPB6R8bR,2022-01-04 17:16:48,success,864.0678767578682
4649,50.0,50.0,9Vnk6s89P9gM9h3jbx4qKXmGe8rpp32E1B98V2igm8YJ,2022-01-04 17:16:41,success,28.829920061908332
4650,101.847072,101.847072,G88dwY2LrivZMrgxLywHby8awtEyCcgne6xDiBTPZPrH,2022-01-04 17:16:26,success,58.724858885988446
4651,33.961812,33.961812,2n4xhGqojBqBronPQbG2UpjyLnKqu837teNjZBLNMoo8,2022-01-04 17:16:24,success,19.582326502351183
4652,248.367997,248.367997,7UZiB4enpN6NGrLg3dw5WRHLYv2ZvHe1sGUz5buh6U4f,2022-01-04 17:16:24,success,143.20858998892578
4653,424.314711,424.314711,Ft1Heqz5dd4Bac9oodkwiHLqGJhjijk6E4BQCvLnS3Fi,2022-01-04 17:16:23,success,244.65918398443472
4654,7444.945855,7444.945855,3djcyniSEu6gRdvvX5bsgAuPXUv9R5ZnN9rS63WiW5xh,2022-01-04 17:16:09,success,4292.743877297716
4655,5.0,5.0,BtSZ5xtnGgSVxhH1asCPmrymCE1DtsXPq7mLVkfyzKDJ,2022-01-04 17:16:07,success,2.8829920061908334
4656,10000.0,10000.0,2Pk2CNvuSYGxegERABqEkQBJoeovqhB3K2yBpbZuMxTX,2022-01-04 17:15:55,success,5765.984012381667
4657,354.0,354.0,92WmZqcDMJAV6vv7RhhsAETa1mCzkX6eDW19YokFYarq,2022-01-04 17:15:54,success,204.115834038311
4658,20.0,20.0,4uCTR2wwFiu8wNK6sknNJJymQ6bRdDTBDuoRfgBsBpaH,2022-01-04 17:15:48,success,11.531968024763334
4659,1000.161841,1000.161841,2TpixpCqUncuMsfU2UsKnjsvSKgzyMox6gwkwfWngKSn,2022-01-04 17:15:39,success,576.6917185000215
4660,665.0,665.0,HbDGkBnaKcYzSzKmCh9FcMqZeSnut5njqFWyJ8c5yuAF,2022-01-04 17:15:35,success,383.4379368233808
4661,583.591003,583.591003,5bUXvcJe827SiLuvJUy5XQMSC1SfFVNMCBRgg5TAyFpg,2022-01-04 17:15:33,success,336.4976393067781
4662,88.147736,88.147736,HrrS2fg4Kh1c9oChXux2UPNS1TraLmDLvkaLYFLgZG2h,2022-01-04 17:15:29,success,50.825843650363986
4663,3435.496161,3435.496161,3pRaVMbnhQeTPSWzAQj8qkc4Fr7w3GdQLS6p9vkPaZf9,2022-01-04 17:15:20,success,1980.9015938924592
4664,10000.0,10000.0,AGBnMokKG5LD34HXMiDvzJdVnq9ySS6bC9Fw3GEya7c1,2022-01-04 17:15:20,success,5765.984012381667
4665,15.0,15.0,7dRCCPYWXYmDBQcmtSHixVosgYRQXHaHJVkcp2wmNJqo,2022-01-04 17:15:20,success,8.6489760185725
4666,6692.836471,6692.836471,HwApgpD3feBM8kidx3yLcKC1KLm5gUGeWai3nzWXkKs5,2022-01-04 17:15:18,success,3859.078808927093
4667,680.0,680.0,6kzr9tSxCuNQqjU3HEfLrFtaa2ihv4Bqghx4hZmPjSWc,2022-01-04 17:15:18,success,392.08691284195334
4668,0.0,0.0,,2022-01-04 17:15:15,failure,0.0
4669,190.061171,190.061171,HLwwNADUUJM8achsFL1LDi8jSBG2Gz6UBDcXGNt2pdRw,2022-01-04 17:15:13,success,109.58896733605381
4670,27.061443,27.061443,DsnhKuizZKqNQFF79GzdZh9gK5FQpKjaAAsEGm6VYcrv,2022-01-04 17:15:10,success,15.603584768997777
4671,300.0,300.0,9YPdtMrj7rhspLdA8151rcPRDCJ1d2EaWnKCrc9WGRG2,2022-01-04 17:15:10,success,172.97952037145
4672,1247.650557,1247.650557,CNyofykYDpRbyBTzc5TDRERTVnyazqBBhMwrEhtK9F3T,2022-01-04 17:15:07,success,719.3933164701081
4673,2000.0,2000.0,7m3cLet4R6fLQRUa2b2ned8Heu8DvRiTRyKa1YfXpFDZ,2022-01-04 17:15:07,success,1153.1968024763332
4674,17.14144,17.14144,C5SFmGD7zQxnDsHLdoEYL1LRyUeoXox7LPB3X6HRhFyG,2022-01-04 17:14:57,success,9.88372689891996
4675,2.037706,2.037706,AQeZYqtaCPb8merJAaCnDWZCikX9wBf5PyUFsonHKAsq,2022-01-04 17:14:49,success,1.1749380217934196
4676,10.0,10.0,4qauQSnxpubDcciZfRmTMFb7zmnHLkfbQihERbwQKMzK,2022-01-04 17:14:47,success,5.765984012381667
4677,18.0,18.0,Fre1mqZpTT7YmUzB5ZXnaVjdY2ma5Cd9PpCTe1VkYKE,2022-01-04 17:14:47,success,10.378771222287
4678,6176.613626000002,6176.613626000002,9FBj4P9G8JQucQDGRgpUbQ3uzJ9PXQkKJQh6cZL5ENXm,2022-01-04 17:14:41,success,3561.4255418174766
4679,11.886000000000001,11.886000000000001,8ExJrwC1vWauPCNHXmxnQM2JsVmMbYVcCJpfmByeCwix,2022-01-04 17:14:38,success,6.8534485971168495
4680,154.277159,154.277159,Diny2tRHYhuh76huwduGfXHdjBEzRSYrsgvCxivZqNmB,2022-01-04 17:14:37,success,88.95596322696645
4681,40.031931,40.031931,FdQt4AoyihTrryJw1hDDd7us3EXoqkKZmGYvCSM1Eaqd,2022-01-04 17:14:31,success,23.0823474130766
4682,62.817663,62.817663,E4mUoeurbnixByB2xAQgukMspsrh6jHy7TR3hgeujC7,2022-01-04 17:14:30,success,36.220564055317936
4683,180.692099,180.692099,8d91hjXdTgGbsW9NSFhd8718dr4GMj79WgLzstDyEBYs,2022-01-04 17:14:15,success,104.18677539976854
4684,134.737975,134.737975,7kSwQgn87LynWJuVmUQ9xp2f7KCVJ1cjHTS6oBfDnt3W,2022-01-04 17:14:08,success,77.68970097106808
4685,38.494396,38.494396,25fYghwhZNZKqrjL6XyhGo7DMBTJCJpr7GWeRSzaACMv,2022-01-04 17:14:04,success,22.19580719022888
4686,11033.467066,11033.467066,72heSD6tcMSkcNMXZvYhvVJW2z1r7hVVkNNAA3cQnwXr,2022-01-04 17:14:04,success,6361.879470369565
4687,64.0,64.0,GUB1JSK9pSMyoz7Pv47QnesSYDinRzCDaw6MP6GxUxUo,2022-01-04 17:14:01,success,36.902297679242665
4688,9242.443978,9242.443978,8Wn8N2D428gYN4QRTg8BKC35SpDH5t4nVSELFZ4kjKeR,2022-01-04 17:14:00,success,5329.178421248121
4689,2000.0,2000.0,zHrGQwdi1MByXEw9HcDZHa31phVZB96jdn9JLuCbic7,2022-01-04 17:13:54,success,1153.1968024763332
4690,171.269763,171.269763,9pMDS5LCkeoNsTsRNxCn3A9UUW9GY8eYM6rZHsbzUy4V,2022-01-04 17:13:52,success,98.75387152623972
4691,1437.521112,1437.521112,HLrw7v5NLQECLTDYFpGGS8qHwEJ8KwQNFf1ZXAkPGoG4,2022-01-04 17:13:40,success,828.8723749253114
4692,169.0,169.0,553AqVzxU64DGxj5YXgvY8Qc4T5tMzwannUB3hrV9WF7,2022-01-04 17:13:37,success,97.44512980925016
4693,2000.0,2000.0,6qXGCZj53rdRjNdUPD8mupF9YXCpbo5MSJc3zRCQHsfL,2022-01-04 17:13:33,success,1153.1968024763332
4694,189.0,189.0,DBnw1LfeB6Y1jQdTToi4WaXfTMQtFCbWXTk4wyoP9BkM,2022-01-04 17:13:27,success,108.9770978340135
4695,0.0,0.0,,2022-01-04 17:13:27,failure,0.0
4696,2824.059916,2824.059916,BVeBBbAXYc3ngDqTq8rV51GbWtjRTb8MSKgNkrZKYvnZ,2022-01-04 17:13:23,success,1628.3484325663912
4697,599998.0,599998.0,HQ9a7ZNSSqeZV88TK2iejaQjrqfd9PF9c2SPD5VHKRhp,2022-01-04 17:13:12,success,345957.8875460975
4698,171.281078,171.281078,ALq2PzriviBL89p7YsTkgrL9hrCaZu6pqAgiiWknWGzq,2022-01-04 17:13:12,success,98.76039573714972
4699,9901.83608,9901.83608,83totqoMcrfoUgobjU9bfVC3JnCQ9RYRqbYhvzrhjMf1,2022-01-04 17:13:06,success,5709.382853050395
4700,2560.578006,2560.578006,9gzjuaAxaC5Y5xJKaP9Mxz4PXXQaohGrcNMVbU5sY3KE,2022-01-04 17:13:05,success,1476.4251845052129
4701,300.0,300.0,E4EHKhubt2B5XXKidKK3SSLKQAUvBQnVKuU6KsRADnYZ,2022-01-04 17:12:57,success,172.97952037145
4702,2553.223472,2553.223472,FQmWkpmG9MiADxf6YQhU4w9LwrtTQUKvbGjSrfaXA6zU,2022-01-04 17:12:57,success,1472.184571958961
4703,1159.715536,1159.715536,5JA5VAg2zBegDWZoMyBp7MNHT3MF23WvdHqF55cE72v2,2022-01-04 17:12:55,success,668.6901239486634
4704,700.0,700.0,ENLoV9XF55hSQib5LEWM4GzcjXzgApuS8QSxNrhf7Pf6,2022-01-04 17:12:54,success,403.61888086671667
4705,108.0,108.0,EsErQ7tcvECWVaxviPTZfYTn1Fnt5Tspza9aUeN34HXL,2022-01-04 17:12:54,success,62.272627333722
4706,705.15012,705.15012,Dt4LqAZ1ZZDkUrTpLkpGVVyYQxxgZ9zvkv1woVHQGCRh,2022-01-04 17:12:52,success,406.58843182490136
4707,274.058329,274.058329,8xUiYgcJqcJpMHYMK5Hig2BSuMLk3evvQ7ZhTYKQs4pZ,2022-01-04 17:12:44,success,158.0215943474035
4708,174.684862,174.684862,A97t3X2j43hX3JZduoEGhLx48VYKai6FYAa26AYdcunY,2022-01-04 17:12:35,success,100.72301214970977
4709,657.4069,657.4069,8WSokNfs95KxhLHE2M7v5cj7TwTM7n6Za2btihSkJZCR,2022-01-04 17:12:34,success,379.0597675029393
4710,1033.647996,1033.647996,8xVF6ALWG4UuLHvDpLKkeeSS5YvUTzjPTtX9GuMeTzej,2022-01-04 17:12:28,success,595.9997819366348
4711,315.0,315.0,5gE6BVuBGmYBuawdeyruKN9972RHcEqasNqKKWvGqvba,2022-01-04 17:12:28,success,181.6284963900225
4712,940.0,940.0,8hYQpR1zxDCPExrFsthhHGBwZzMWRL218AyLtnRLZAzT,2022-01-04 17:12:22,success,542.0024971638767
4713,171.75,171.75,7wgUdhFuEo1U98FiGnpV9ydjHHhzfSA2872xk3k1JgCw,2022-01-04 17:12:22,success,99.03077541265513
4714,3.0,3.0,2AsGgfUKD2b5iByMnzE6ZBT4kCFf5NaeSMtFA5L919nE,2022-01-04 17:12:19,success,1.7297952037145
4715,5367.208996,5367.208996,3ycFJLaFV1JvHEjsa6t1Qjen6wmCUojjJFvfZWWUxSXS,2022-01-04 17:12:15,success,3094.724126204706
4716,2123.0,2123.0,AZncMdkcVsozBEnGmZnMLV7SXi8KzKdkGgPuoMKRzrsr,2022-01-04 17:12:08,success,1224.1184058286278
4717,98.9915,98.9915,2hP9uienqFLv44DwrMtXieVWFUsvR7GHNCog4natUrAq,2022-01-04 17:12:04,success,57.07834063616798
4718,986.588642,986.588642,DuHCtNJiWAiGSx3JmQ1nGEAEVEBgoZdxJM9yAa9Xeii9,2022-01-04 17:12:04,success,568.865433656934
4719,432.530314,432.530314,8W9efVUSBMvkrDUr9edhfYYQ7wRi2GvudH2VxP5nSHAL,2022-01-04 17:12:03,success,249.3962875394422
4720,2995.452165,2995.452165,89wakPK4xb2qpMixJhAoZFK5maaYCkuEy5CypY7BvacL,2022-01-04 17:11:59,success,1727.172929324405
4721,122.0,122.0,4mZ6WrpmsLVgEjcHvTTD5cVyHVnJcX9AABmDwcen6gQs,2022-01-04 17:11:51,success,70.34500495105634
4722,160.0,160.0,G7u4Nc359P31hrT2sLJfLQtP4UQ3JfpZBtQ7iunP8tEF,2022-01-04 17:11:48,success,92.25574419810667
4723,3100.0,3100.0,57jmjk9q8wavE13vjEgFArryZMFajwUhrBA9CEDJs3T3,2022-01-04 17:11:48,success,1787.4550438383167
4724,0.0,0.0,,2022-01-04 17:11:44,failure,0.0
4725,1766.79454,1766.79454,3HzjZAcaW9sUQV7Micxg4UJq7eE48MGctucdZuiynL6P,2022-01-04 17:11:44,success,1018.7309070803221
4726,1016.0,1016.0,2VQrPZJV7TonWmMeok2Vp1w1tg2c3NVcppLHPFcJidaF,2022-01-04 17:11:29,success,585.8239756579774
4727,2500.021909,2500.021909,9XBEBEz1E2JSpecSDpf2E5oLYa88JKFcubSF1Peq71AR,2022-01-04 17:11:23,success,1441.5086357897894
4728,81.10309,81.10309,9oPc4bnuU29kK8EFCZ5QrUVzPKVJxkgfFs8rMKBZvUVF,2022-01-04 17:11:23,success,46.76391202947514
4729,1200.028972,1200.028972,5r7uUynxaJFVUBhGmbbVF87RMWAiiJF2VZ7wFbEjhfSS,2022-01-04 17:11:22,success,691.9347866946807
4730,805.672159,805.672159,HPsEn2kwP5p9Qeefnt37q9JwTXKX8Lc7Nrmakxdw3xfe,2022-01-04 17:11:21,success,464.549278801502
4731,152.651656,152.651656,78Aq66h8hMnZEKgjoEeqAv2mcDNj2qfMJTQtt2cLtjA6,2022-01-04 17:11:16,success,88.0187007959586
4732,55.213,55.213,7rL9fyV3shYXtAoxZ6oHNDvNkPaEVzF92iqBMrG3BDw8,2022-01-04 17:11:14,success,31.835727527562895
4733,343.726779,343.726779,5xeFiqd41j1dYHUrE8zXu9Xi6VeNq5XsmYf2QdkVZVr8,2022-01-04 17:11:12,success,198.19231123414465
4734,1564.604986,1564.604986,96HHcRN4Q7SZigdjD5JzcQvutVrLcrzLbg3eHduiPotM,2022-01-04 17:11:03,success,902.1487334968642
4735,765.178911,765.178911,6Wpn57jiZU17WwoorqupN2i9a7bHsGE5emgbjFb7UQpB,2022-01-04 17:10:57,success,441.2009367437614
4736,1999.9999999999998,1999.9999999999998,AScNif9BsGkdtW3ZCZ5RNZBqdZ76i4GUBFsk4mmoteXQ,2022-01-04 17:10:54,success,1153.1968024763332
4737,746.0,746.0,5gE6BVuBGmYBuawdeyruKN9972RHcEqasNqKKWvGqvba,2022-01-04 17:10:50,success,430.14240732367233
4738,204.995891,204.995891,CCAkT62CXnCM7JwcpxHAG83nVtUNoWLcowuVp7aQTgvr,2022-01-04 17:10:49,success,118.20030301099348
4739,2500.0,2500.0,87DzsAMqZpnrYBT4QPVTCsx3ohhEGXPdbswC6eM7GbWM,2022-01-04 17:10:45,success,1441.4960030954167
4740,7619.38733,7619.38733,4EuHpi1kmsJGeZtEd4jsWW5FGMpoyBbWrkxuXQiFvzVD,2022-01-04 17:10:39,success,4393.326552892343
4741,0.0,0.0,,2022-01-04 17:10:33,failure,0.0
4742,800.0,800.0,GVC6HxL266W93v6FMFP3viYMRRQEFowRpXDBKRYEz59r,2022-01-04 17:10:33,success,461.2787209905333
4743,2039.48388,2039.48388,2fGonZAzBEJz8DwnR41DfAd9m5N3fFgDUXfwhpfpQcQY,2022-01-04 17:10:32,success,1175.963144559013
4744,1307.212433,1307.212433,E5Vut3TpECnhTcexxDhBnoQwD1xFJnjj5MMN8GuPi4fP,2022-01-04 17:10:28,success,753.736598946454
4745,363.457607,363.457607,Dyv9fdu4Nf6kxMNrfVtucu6kTisRFHXTQskm3izpWYkJ,2022-01-04 17:10:17,success,209.5690751140499
4746,0.0,0.0,,2022-01-04 17:10:09,failure,0.0
4747,797.0,797.0,8dit483ASLCmSSQ8X9UmDnyp3YFftdRfotj9BpqKHcGq,2022-01-04 17:10:00,success,459.5489257868188
4748,178.2225,178.2225,J223sa8NbhFUfzPdYBsqqkLAT96ZPvG6xhdnXqvyxGuo,2022-01-04 17:09:55,success,102.76280856466916
4749,999.068382,999.068382,u2wbxwXevUvjscDJ76yuGm1ZhAwS8TuCiRu2k2BeesS,2022-01-04 17:09:51,success,576.061231788802
4750,1015.0000000000001,1015.0000000000001,DGXXwjSTBj55CjbzuYtjWfyo5c1i8QUFvskF3TFZQHQv,2022-01-04 17:09:47,success,585.2473772567392
4751,1502.085537,1502.085537,FDF7pBYVpJHKiybqqBJCn8FqqrptG88D9ZsBPR3ZNboA,2022-01-04 17:09:43,success,866.100119157173
4752,952.942338,952.942338,5gVkpgC6icXmM66qnEmw7Y4wfayKDM3vrAZL9WVbdnws,2022-01-04 17:09:42,success,549.4650285629606
4753,838.186065,838.186065,9jzgJtcoJ3WLSftJejQXFwTc8nHmZbQavBjpqdcuiqbA,2022-01-04 17:09:40,success,483.29674501911006
4754,2033.0,2033.0,5gE6BVuBGmYBuawdeyruKN9972RHcEqasNqKKWvGqvba,2022-01-04 17:09:34,success,1172.2245497171928
4755,2132.44,2132.44,AMc3DmyoPXfns8nyAuZDNwWWLiAwsdrXd28bicgEufpv,2022-01-04 17:09:31,success,1229.5614947363163
4756,15.0,15.0,3P6zvjCeLbALG3LNS3NNdnwPujWKYjjKniJcNDQdPSBr,2022-01-04 17:09:31,success,8.6489760185725
4757,545.536205,545.536205,GXJ8CEJeBqGMeYKthPEn3En8TBmv6HZTwJGuunvKfQiZ,2022-01-04 17:09:27,success,314.55530362053673
4758,67.753051,67.753051,Hgj4Biz8VVysav3TkKMg231grPSBsLs5tUzByDqv74ei,2022-01-04 17:09:22,success,39.066300885607966
4759,592.608248,592.608248,4q9VRp57iSjKBLC2mWKr6Rw5h4TGRSFbYS9H47KWDfXx,2022-01-04 17:09:21,success,341.69696835735095
4760,7000.0,7000.0,F4vwEnGwSAbPaKJHaCdvnDBLz59pFDK7wYtwfaKA9E47,2022-01-04 17:09:14,success,4036.1888086671665
4761,200.0,200.0,4ExJBcntoYjKdpqUFXRDxTmQQJYAiCvPpusUMRTeJi9S,2022-01-04 17:09:08,success,115.31968024763333
4762,355.855004,355.855004,7UNMh6pZQ3WaNHgrvy7MGFCdPVaDADBtJTncHcX3mVD4,2022-01-04 17:09:06,success,205.1854263790014
4763,33.880518,33.880518,BT4s3iabajMx3HTvzgez7tkSmKYjhRRJ9CoT4tGV8hLr,2022-01-04 17:08:53,success,19.53545251192093
4764,128.517723,128.517723,FH1LDWuRqSK3tEZvoKM5naR13gNp2AqNXb3SsXoeyZNM,2022-01-04 17:08:46,success,74.10311361256956
4765,118.588104,118.588104,3AsW2wuJBJtZYD6PK7HUpr4aDWUb6UHc6KUuRyFHXuYR,2022-01-04 17:08:42,success,68.37771117226544
4766,100.0,100.0,BpyGhEEDJ3u9arbF3NH5RTb7hHkfmXMewKo9g5xsBYKf,2022-01-04 17:08:40,success,57.659840123816664
4767,27.297465,27.297465,DnP8s23cyGhrFYRsZnNATtW6gLdbSbqevEkuiUbhnTQB,2022-01-04 17:08:34,success,15.739674676854811
4768,1536.63989,1536.63989,3mrNgkDL1yneR29WZ2ityPFudWqn9apUdFQRM9ssNTU2,2022-01-04 17:08:32,success,886.0241038527922
4769,161.54062,161.54062,5CxZUGCdKUyWLHRPggaqxCczuXEMBpvcBBnYHfwdUZRJ,2022-01-04 17:08:30,success,93.1440632270222
4770,599.324467,599.324467,AreedNxQJiQA64bqaTia2rfnFMR2NSUFd4mKuZgEvCpi,2022-01-04 17:08:28,success,345.5695294951164
4771,250.0,250.0,6cv84pv8oLLerY2gstaVLqNWTFSqJ1SxtsTDcxge3AYG,2022-01-04 17:08:25,success,144.14960030954165
4772,0.0,0.0,,2022-01-04 17:08:17,failure,0.0
4773,563.05,563.05,Lr5qp37uHe4bZb9LLgyxkZ6GxBVedWFvfJnUkpeDsNd,2022-01-04 17:08:12,success,324.6537298171497
4774,170.640508,170.640508,4f5j2dQJo4iqRmQSXau1UiHuriDLTVkKvR2r85MRL4ri,2022-01-04 17:08:07,success,98.3910440992686
4775,1016.602239,1016.602239,3JnaQRgzmThVrX6tJhC3A3uKNyX7yD31afvSV35MV3UC,2022-01-04 17:07:58,success,586.1712257025406
4776,60.0,60.0,V5QHMgs7zSTnFfvG2dirmT2muG1ybDfQqBpGMz6PkeY,2022-01-04 17:07:57,success,34.59590407429
4777,584.787804,584.787804,8NhFXutFtphghjqXPgVpAAHgEcnYuS8TG1azUVjQTrBW,2022-01-04 17:07:54,success,337.18771284997837
4778,772.0,772.0,1YFyNdtFXRTScmpQX1x8EDhaG2nUkTuopzcffttioDK,2022-01-04 17:07:49,success,445.13396575586466
4779,45.0,45.0,uWc4mqzLJk2aRgKhrA7phN95AvurwivLCyJ5zw32osm,2022-01-04 17:07:48,success,25.9469280557175
4780,100.0,100.0,CnsYHiconqTR9uDKtkwcfCSHhNYRqQgBGkKMddyM5LMJ,2022-01-04 17:07:35,success,57.659840123816664
4781,94.804141,94.804141,3kEfUuNG66iG5QXuppDfW36jLRjYJNNZLCNQVnx3qjvN,2022-01-04 17:07:31,success,54.66391613135773
4782,4917.065,4917.065,54gsBULCmyk2UwkiSAqPNn2i3U16Fuw6dZ2CkmMD176p,2022-01-04 17:07:31,success,2835.171817784146
4783,200.0,200.0,5HwxgRPL6a3z4TgEJ12DsVbMr5Ver2wtpFX3bDyb33dh,2022-01-04 17:07:31,success,115.31968024763333
4784,347.651,347.651,CfTdoSnY9vkkLE9RcqBut2yVDYnAqai7VoksZqSmxdU2,2022-01-04 17:07:28,success,200.45501078884988
4785,757.927551,757.927551,H8woNUDvMpX4LmviDmtqxpiHpgzGnrvTTEbZNLGHNbYv,2022-01-04 17:07:15,success,437.019814160959
4786,3000.0,3000.0,2PuckdFwnvifdxxAwpTsWJuR9fwoLTRZcF1E6cAyxnD1,2022-01-04 17:07:11,success,1729.7952037145
4787,35.523387,35.523387,GmESVaoMKjWPrzCwAxpecQPNWQHBYbQ3EnvEUpWLfr2H,2022-01-04 17:07:09,success,20.48272815076467
4788,962.871056,962.871056,8exUB5n4rdmHrAVtbmzPWqb4KVdFpG6TrfPzfB7kyfNx,2022-01-04 17:07:05,success,555.1899114881052
4789,171.199492,171.199492,7hx54U4xXM3LNcrS3aMzzuaUUYwWMKyrQSBiNJUSvhdR,2022-01-04 17:07:02,success,98.7133533799863
4790,55.0,55.0,Hp56MMhXmQtgjg7Tx694ktTSK9BD8uvkuVgu5QRZRYtB,2022-01-04 17:06:59,success,31.71291206809917
4791,1500.0,1500.0,A3N58dHBQ5KjLZ15joTpkYDJghmacK31CSDnzZb5ZNKh,2022-01-04 17:06:57,success,864.89760185725
4792,341.414969,341.414969,GuFUxMLS7x3e5sExYGFH2guMgLx1iRc2tTNyPjVU7svk,2022-01-04 17:06:55,success,196.85932528417823
4793,10000.0,10000.0,93iS2c3NLnM5aUbeuKu5XEjZKPickN3vU8v8qYmFTS54,2022-01-04 17:06:54,success,5765.984012381667
4794,2998.0,2998.0,Gcbr8dLCwpT81hf4zv9t7jBEtwG7kkpu82bcW7EyzaYW,2022-01-04 17:06:46,success,1728.6420069120236
4795,203.178368,203.178368,2DbbbeqfZjgUkj3tHNCAcDoN3eefnowR7gZkkVmABJDb,2022-01-04 17:06:46,success,117.15232215497988
4796,6794.88749,6794.88749,Hgj4Biz8VVysav3TkKMg231grPSBsLs5tUzByDqv74ei,2022-01-04 17:06:45,success,3917.921263327219
4797,2113.285953,2113.285953,BRnk9Sqau7zfHZMQ6f8P6fDFHiGm3S8BgVFuybCnKExn,2022-01-04 17:06:45,success,1218.5173018588755
4798,2335.849596,2335.849596,96HHcRN4Q7SZigdjD5JzcQvutVrLcrzLbg3eHduiPotM,2022-01-04 17:06:45,success,1346.8471425864175
4799,102.719695,102.719695,6bAmqXu2BkFvCbLAhw9LV66kBWNeHgGEBq544KeBHp3e,2022-01-04 17:06:32,success,59.2280119126721
4800,1181.861685,1181.861685,4iNPm4PcW5etfjCP5xkZhbyNSmC9ZyH547eD94f21eZQ,2022-01-04 17:06:24,success,681.4595580556457
4801,3000.0,3000.0,94pvcBo4vqo6uNie4jLTvBtYYoju2dFQDYWn8drkS4q8,2022-01-04 17:06:16,success,1729.7952037145
4802,487.425939,487.425939,px3zDocD5tGe8Y9aFgq7fFQAkMPVeSgZaBAnb6vGMZt,2022-01-04 17:06:14,success,281.0490171494122
4803,1478.747636,1478.747636,453Hiuv9trY2e2xmTCDvyRmqkGiZHssJ2TMmaADmLiU4,2022-01-04 17:06:11,success,852.6435227523185
4804,3867.482415,3867.482415,ERbt5JVXDLzu8L2Fk6KPB1PMLe1UXqHerE3PQJJ86JKj,2022-01-04 17:06:11,success,2229.9841773057237
4805,790.552819,790.552819,BxDhtrbJLLWcGxsFHx4J89eUMNmS7e6g5GAF6Ef5KkhF,2022-01-04 17:06:10,success,455.8314915297257
4806,2739.537772,2739.537772,94M5oW4tVWuWnhKd3nqQviKtBC5shnEFqNCJ6VxuLfdo,2022-01-04 17:06:07,success,1579.6130994667692
4807,85.365341,85.365341,DHh71jdyDwtnRMD8JwPCcYTi7t7D6KHJL15rba6Z3bdP,2022-01-04 17:06:07,success,49.22151914175092
4808,1000.0,1000.0,DQk6WwLXGJoFHS2ZHCtwEAC5RsnLU88pFnetjJRakLcW,2022-01-04 17:06:06,success,576.5984012381666
4809,384.211419,384.211419,5NcjLkiibPFN73kGcv9NxDyTAo5KLmW4831JSJKaMteB,2022-01-04 17:06:06,success,221.53568993284736
4810,10000.0,10000.0,HwYMTQVyDTgkj7dC7WkcKeT9UgQqhCURQkcf6vPfBJ4Z,2022-01-04 17:06:03,success,5765.984012381667
4811,600.0,600.0,8bmo4UFiMCYHnTin8omtd5BpCDUBnNXzQyQcWBUbzFt2,2022-01-04 17:06:03,success,345.9590407429
